tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,marketValue,volume,turnoverRate,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pprice,pchange,pchRatio,unSymbol,tickerType,belongTickerId,direction,weekly,quoteLotSize,expireDate,strikePrice,trdStatus,price,quoteMultiplier,cycle,dt,position,middlePrice,turnover,positionChange,implVol,expirationType,netAsset,totalAsset,rank_type
1018450135,189,1,,6,247,USD,S&P 500,SPX231215P04150000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,116.76,13.26,0.1281,,4288,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4150,0,116.76,100,3,dr,39537,116.85,474162.38,840,0.1837,1.0,,,turnover
1035077096,189,1,,6,247,USD,S&P 500,SPX240119C04000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,239.04,-22.39,-0.0856,,1938,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2024-01-19,4000,0,239.04,100,3,dr,55137,244.40,472466.80,1856,0.2011,1.0,,,turnover
1041009383,189,1,,6,247,USD,S&P 500,SPX231215P04135000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,110.00,16.35,0.1746,,4235,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4135,0,110.00,100,3,dr,484,110.40,471329.28,0,0.1860,1.0,,,turnover
1040921487,189,1,,6,247,USD,S&P 500,SPX231215P04165000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,122.60,13.60,0.1248,,4368,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4165,0,122.60,100,3,dr,2607,123.55,469129.80,0,0.1815,1.0,,,turnover
1038031664,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231117P00195000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,33.05,3.43,0.1158,,14175,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-11-17,195,1,33.05,100,3,dr,2017,32.87,467721.60,0,0.2589,,41592328473,46769065197,turnover
1018450133,189,1,,6,247,USD,S&P 500,SPX231215P04000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,65.24,4.77,0.0789,,7587,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4000,0,65.24,100,3,dr,176555,65.40,462250.10,2788,0.2059,1.0,,,turnover
1018991977,189,1,,6,247,USD,S&P 500,SPX231215P06700000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,2522.43,2.70,0.0011,,182,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,6700,0,2522.43,100,3,dr,31,2544.45,459769.10,0,0.3485,1.0,,,turnover
1040923630,189,1,,6,247,USD,S&P 500,SPX231215C04165000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,101.95,-5.55,-0.0516,,4260,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4165,0,101.95,100,3,dr,1970,95.30,452582.10,0,0.1815,1.0,,,turnover
1039708573,189,1,,6,247,USD,S&P 500,SPX231215C04140000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,110.00,-194.96,-0.6393,,4015,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4140,0,110.00,100,3,dr,100,109.05,447923.75,0,0.1852,1.0,,,turnover
1039239428,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00439000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,29.23,3.44,0.1334,,15053,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,439,1,29.23,100,3,dr,4176,28.35,447013.00,-3160,0.1501,,307954340358,382413660519,turnover
1018500854,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00410000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,65.54,1.86,0.0292,,6660,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,410,1,65.54,100,3,dr,858,64.58,436198.60,0,0.1906,,139056373473,191362712486,turnover
1035077106,189,1,,6,247,USD,S&P 500,SPX240119P04175000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,154.51,15.39,0.1106,,3212,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-01-19,4175,0,154.51,100,3,dr,3471,149.25,434552.20,-374,0.1777,1.0,,,turnover
1039225418,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00450000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,40.06,3.30,0.0898,,10705,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,450,1,40.06,100,3,dr,1611,39.35,429233.50,-165,0.1575,,307954340358,382413660519,turnover
1041547254,189,1,,6,247,USD,S&P 500,SPXW231101P04200000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,86.60,15.16,0.2122,,5551,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,1,100,2023-11-01,4200,0,86.60,100,2,dr,2490,88.60,426418.44,6,0.1720,2.0,,,turnover
1034997092,189,1,,6,247,USD,S&P 500,SPX240119P04425000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,306.55,25.59,0.0911,,1534,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-01-19,4425,0,306.55,100,3,dr,4296,295.95,422638.03,-7,0.1473,1.0,,,turnover
1039627093,189,1,,6,247,USD,S&P 500,SPX231215P04140000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,112.00,8.38,0.0809,,3757,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4140,0,112.00,100,3,dr,2145,112.50,422434.28,-124,0.1852,1.0,,,turnover
1041707564,189,1,,6,247,USD,S&P 500,SPXW231101P04255000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,141.10,27.15,0.2383,,3444,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,1,100,2023-11-01,4255,0,141.10,100,2,dr,57,137.65,420256.03,-4,0.1607,2.0,,,turnover
1039224608,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00405000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,5.10,0.75,0.1724,,81889,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,405,1,5.10,100,3,dr,41575,5.11,417320.38,4044,0.2067,,307954340358,382413660519,turnover
1035609211,189,1,,6,247,USD,S&P 500,SPX231117P04050000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,48.03,5.73,0.1355,,9319,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-11-17,4050,0,48.03,100,3,dr,24535,48.45,411020.00,757,0.2058,1.0,,,turnover
1038069567,189,2,[61],6,247,USD,Zoom Video Communications,ZM231117P00080000,ZM,NASDAQ,OPRA,1,derivative,2023-10-27T23:47:52.814+0000,2023-10-27T23:47:52.814+0000,A,20.65,0.10,0.0049,17843737802,19001,0.0060,United States,US,620.8377,59.50,89.67,58.87,59.96,60.14,59.00,0.0192,,11/20-11/24,59.20,-0.09,-0.0015,ZM,7,950118595,put,0,100,2023-11-17,80,1,20.65,100,3,dr,40001,20.70,394770.30,0,0.5622,,,,turnover
1037151304,189,1,,6,247,USD,S&P 500,SPX240216P04500000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,359.44,38.15,0.1187,,1096,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-02-16,4500,0,359.44,100,3,dr,8802,355.45,393953.34,-24,0.1445,1.0,,,turnover
1039151367,189,1,,6,247,USD,S&P 500,SPXW231130C04300000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,23.30,-3.90,-0.1434,,17420,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,call,1,100,2023-11-30,4300,0,23.30,100,5,dr,1328,22.65,392220.50,13,0.1578,2.0,,,turnover
1039699471,189,1,,6,247,USD,S&P 500,SPX231215P04160000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,127.40,14.40,0.1274,,3654,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4160,0,127.40,100,3,dr,3250,121.30,387071.78,2046,0.1822,1.0,,,turnover
1037112115,189,1,,6,247,USD,S&P 500,SPX240216C04150000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,178.50,-18.20,-0.0925,,2034,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2024-02-16,4150,0,178.50,100,3,dr,1741,175.95,382423.80,0,0.1840,1.0,,,turnover
1022585589,189,2,[61],6,247,USD,Zoom Video Communications,ZM240119P00250000,ZM,NASDAQ,OPRA,1,derivative,2023-10-27T23:47:52.814+0000,2023-10-27T23:47:52.814+0000,A,191.10,8.95,0.0491,17843737802,2000,0.0060,United States,US,620.8377,59.50,89.67,58.87,59.96,60.14,59.00,0.0192,,11/20-11/24,59.20,-0.09,-0.0015,ZM,7,950118595,put,0,100,2024-01-19,250,1,191.10,100,3,dr,0,190.55,382200.00,0,0.8975,,,,turnover
1034497319,189,2,[61],6,247,USD,Tesla Inc,TSLA240119P00333330,TSLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,127.05,-1.15,-0.0090,658990404354,3001,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,207.64,0.34,0.0016,TSLA,7,913255598,put,0,100,2024-01-19,333.33,1,127.05,100,3,dr,779,126.53,378212.80,0,0.5145,,,,turnover
1034997160,189,1,,6,247,USD,S&P 500,SPX240119P04100000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,122.08,8.91,0.0787,,3155,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-01-19,4100,0,122.08,100,3,dr,27538,120.30,368756.62,99,0.1878,1.0,,,turnover
1037968912,189,1,,6,247,USD,S&P 500,SPX240419P03500000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,47.00,-1.55,-0.0319,,8001,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-04-19,3500,0,47.00,100,3,dr,11670,50.80,367567.00,1,0.2546,1.0,,,turnover
1018480897,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00220000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,58.04,3.40,0.0622,,6272,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,220,1,58.04,100,3,dr,1008,57.86,364157.44,0,0.2596,,41592328473,46769065197,turnover
1018450118,189,1,,6,247,USD,S&P 500,SPX231215P03900000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,43.66,4.46,0.1138,,8821,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,3900,0,43.66,100,3,dr,56858,43.70,362060.12,-318,0.2206,1.0,,,turnover
1035609138,189,1,,6,247,USD,S&P 500,SPX231117P04150000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,86.09,13.73,0.1897,,4574,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-11-17,4150,0,86.09,100,3,dr,19165,86.35,360876.53,-987,0.1858,1.0,,,turnover
1039700843,189,1,,6,247,USD,S&P 500,SPX231215C04160000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,92.49,-16.51,-0.1515,,3358,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4160,0,92.49,100,3,dr,2802,98.00,359971.16,2790,0.1822,1.0,,,turnover
1038703458,189,1,,6,247,USD,S&P 500,SPXW231031P04600000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,486.00,126.38,0.3514,,760,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,1,100,2023-10-31,4600,0,486.00,100,5,dr,254,481.20,350575.22,0,0.3564,2.0,,,turnover
1041664920,189,1,,6,247,USD,S&P 500,SPXW231030P04265000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,155.51,29.76,0.2367,,2783,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,1,100,2023-10-30,4265,0,155.51,100,2,dr,2792,147.60,343490.12,2,0.1523,2.0,,,turnover
1036556602,189,1,,6,247,USD,S&P 500,SPX240315P04100000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,154.00,8.88,0.0612,,2166,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-03-15,4100,0,154.00,100,3,dr,23863,154.05,333485.78,-111,0.1915,1.0,,,turnover
1018450137,189,1,,6,247,USD,S&P 500,SPX231215P04125000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,106.54,16.34,0.1812,,3062,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4125,0,106.54,100,3,dr,8970,106.30,330516.44,-359,0.1874,1.0,,,turnover
1039149622,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00440000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,29.00,2.00,0.0741,,10705,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,440,1,29.00,100,3,dr,5592,29.35,322358.84,-9418,0.1498,,307954340358,382413660519,turnover
1035077095,189,1,,6,247,USD,S&P 500,SPX240119P04000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,89.60,5.20,0.0616,,3665,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-01-19,4000,0,89.60,100,3,dr,69127,89.95,320481.56,2353,0.2011,1.0,,,turnover
1039226661,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00410000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,6.83,1.06,0.1837,,47973,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,410,1,6.83,100,3,dr,105382,6.84,319537.66,2571,0.1967,,307954340358,382413660519,turnover
1022587602,189,2,[61],6,247,USD,Boeing,BA240119P00230000,BA,NYSE,OPRA,1,derivative,2023-10-27T23:59:32.045+0000,2023-10-27T23:59:32.045+0000,A,50.40,0.00,0.0000,108708280652,6304,0.0076,United States,US,-38.3265,179.09,243.10,136.62,180.00,182.33,179.01,0.0184,,01/23-01/29,178.60,-1.09,-0.0061,BA,7,913254998,put,0,100,2024-01-19,230,1,50.40,100,3,dr,1363,50.30,318268.66,-1,0.3053,,,,turnover
1018450138,189,1,,6,247,USD,S&P 500,SPX231215P04050000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,79.83,9.03,0.1275,,3963,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4050,0,79.83,100,3,dr,32268,79.60,314738.62,-317,0.1986,1.0,,,turnover
1035850402,189,2,[61],6,247,USD,Bristol-Myers Squibb Co,BMY240119P00120000,BMY,NYSE,OPRA,1,derivative,2023-10-27T23:56:58.580+0000,2023-10-27T23:56:58.580+0000,A,69.12,0.01,0.0001,106586031029,4500,0.0086,United States,US,13.5789,52.97,81.44,50.69,52.05,52.22,49.49,0.0285,2023-10-26,,51.00,-0.02,-0.0004,BMY,7,913255033,put,0,100,2024-01-19,120,1,69.12,100,3,dr,0,69.05,311020.50,0,0.5626,,,,turnover
1035882636,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM240315P00195000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,33.09,3.48,0.1175,,9320,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2024-03-15,195,1,33.09,100,3,dr,2421,32.86,307510.40,0,0.1851,,41592328473,46769065197,turnover
1039235922,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00455000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,45.58,6.39,0.1631,,6793,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,455,1,45.58,100,3,dr,936,44.35,306748.06,-1,0.1666,,307954340358,382413660519,turnover
1040940844,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00446000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,36.17,2.93,0.0881,,8402,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,446,1,36.17,100,3,dr,1517,35.35,303350.10,-67,0.1523,,307954340358,382413660519,turnover
1038183342,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231215P00393000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,5.31,0.56,0.1179,,57586,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-12-15,393,1,5.31,100,3,dr,14391,5.38,300715.62,-864,0.2161,,307954340358,382413660519,turnover
1022558205,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM240119P00195000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,33.07,3.44,0.1161,,8922,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2024-01-19,195,1,33.07,100,3,dr,1907,32.86,294664.20,-1,0.1887,,41592328473,46769065197,turnover
1034997139,189,1,,6,247,USD,S&P 500,SPX240119P03900000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,66.92,5.76,0.0942,,4694,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-01-19,3900,0,66.92,100,3,dr,25108,66.95,293741.10,-122,0.2143,1.0,,,turnover
1018450152,189,1,,6,247,USD,S&P 500,SPX231215C04200000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,76.60,-11.95,-0.1350,,3618,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4200,0,76.60,100,3,dr,32202,77.75,291234.90,2844,0.1763,1.0,,,turnover
1018450131,189,1,,6,247,USD,S&P 500,SPX231215C04125000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,118.90,-15.11,-0.1128,,2482,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4125,0,118.90,100,3,dr,3867,117.70,286655.94,114,0.1874,1.0,,,turnover
1039159832,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00437000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,27.95,3.62,0.1488,,10120,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,437,1,27.95,100,3,dr,5145,26.25,282253.22,-2892,0.1513,,307954340358,382413660519,turnover
1038503897,189,1,,6,247,USD,S&P 500,SPX240517P04050000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,168.23,8.67,0.0543,,1666,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-05-17,4050,0,168.23,100,3,dr,1702,166.35,280023.44,9,0.1992,1.0,,,turnover
1022830599,189,2,[61],6,247,USD,Boeing,BA240119P00225000,BA,NYSE,OPRA,1,derivative,2023-10-27T23:59:32.045+0000,2023-10-27T23:59:32.045+0000,A,45.50,-0.30,-0.0066,108708280652,6083,0.0076,United States,US,-38.3265,179.09,243.10,136.62,180.00,182.33,179.01,0.0184,,01/23-01/29,178.60,-1.09,-0.0061,BA,7,913254998,put,0,100,2024-01-19,225,1,45.50,100,3,dr,1059,45.23,277112.38,-655,0.3025,,,,turnover
1036556531,189,1,,6,247,USD,S&P 500,SPX240315P03600000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,50.50,2.12,0.0438,,5472,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2024-03-15,3600,0,50.50,100,3,dr,25329,50.15,275126.80,-465,0.2471,1.0,,,turnover
1018450141,189,1,,6,247,USD,S&P 500,SPX231215P04300000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,200.46,14.16,0.0760,,1381,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,4300,0,200.46,100,3,dr,64839,200.65,273331.00,-11,0.1622,1.0,,,turnover
1033567379,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM240621P00160000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,9.11,1.22,0.1546,,29755,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2024-06-21,160,1,9.11,100,3,dr,56878,9.18,267468.50,797,0.2295,,41592328473,46769065197,turnover
1036639514,189,1,,6,247,USD,S&P 500,SPXW231229P05200000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,1042.45,38.95,0.0388,,253,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,0,100,2023-12-29,5200,0,1042.45,100,4,dr,314,1044.20,264128.16,-31,0.1832,2.0,,,turnover
1018484515,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00385000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,40.25,-0.75,-0.0183,,6507,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,385,1,40.25,100,3,dr,8659,39.56,263161.03,-8728,0.1899,,139056373473,191362712486,turnover
1040574225,189,1,,6,247,USD,S&P 500,SPXW240131P03900000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,76.70,7.70,0.1116,,4004,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPXW,7,913354362,put,1,100,2024-01-31,3900,0,76.70,100,5,dr,675,74.65,262332.20,0,0.2139,2.0,,,turnover
1041559284,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231103P00410000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,4.15,0.96,0.3009,,67288,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,1,100,2023-11-03,410,1,4.15,100,2,dr,81751,4.15,261219.80,33861,0.2056,,307954340358,382413660519,turnover
